"REQUIREMENT_ID","WRITER","PRIMARY_DOMAIN","CURRENT_STATUS","SOURCE_PATHS","OWNERSHIP_STATE","HANDOFF_NOTE"
"PCA-ADD-PA-054","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=127","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-029","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=91","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-030","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=127","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-031","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=67","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-032","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=57","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-049","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=59","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-050","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=57","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-033","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=57","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-034","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=49","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-035","Writer76","PCA-PA-2","SOURCE_COMPLETE","Length=67","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-036","Writer76","PCA-PA-2;PCA-BILL-2","PARTIAL","Length=67","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-037","Writer76","PCA-PA-2;PCA-BILL-2","SOURCE_COMPLETE","Length=64","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-038","Writer76","PCA-PA-2;PCA-BILL-2","SOURCE_COMPLETE","Length=64","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-039","Writer76","PCA-PA-2;PCA-BILL-2","SOURCE_COMPLETE","Length=64","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-040","Writer76","PCA-PA-2;PCA-BILL-2","SOURCE_COMPLETE","Length=67","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-046","Writer76","PCA-PA-2;PCA-BILL-2","SOURCE_COMPLETE","Length=110","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-047","Writer76","PCA-PA-2;PCA-BILL-2","SOURCE_COMPLETE","Length=49","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-001","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=70","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-045","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=29","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-002","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=32","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-005A","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=85","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-003","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=35","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-004","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=30","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-005","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=73","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-006","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=30","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-007","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=30","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-008","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=36","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-009","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=101","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-010","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=30","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-011","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=36","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-012","Writer76","PCA-BILL-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-013","Writer76","PCA-BILL-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-014","Writer76","PCA-BILL-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-043","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=76","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-044","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=86","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-015","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=40","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-016","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=40","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-017","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=28","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-018","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=31","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-019","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=63","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-020","Writer76","PCA-BILL-1","PARTIAL","Length=32","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-021","Writer76","PCA-BILL-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-022","Writer76","PCA-BILL-1","SOURCE_COMPLETE","Length=74","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-023","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=131","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-024","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=97","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-025","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=46","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-026","Writer76","PCA-BILL-2","PARTIAL","Length=45","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-027","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=39","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-028","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=90","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-029","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=36","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-030","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=95","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-031","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=84","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-032","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=45","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-033","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=45","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-034","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=45","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-035","Writer76","PCA-BILL-2","SOURCE_COMPLETE","Length=95","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-036","Writer76","PCA-BILL-3","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-037","Writer76","PCA-BILL-3","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-038","Writer76","PCA-BILL-3","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-041","Writer76","PCA-PA-4","PARTIAL","Length=58","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-042","Writer76","PCA-PA-4","SOURCE_COMPLETE","Length=58","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-043","Writer76","PCA-PA-3","PARTIAL","Length=55","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-044","Writer76","PCA-PA-3","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-045","Writer76","PCA-PA-1","SOURCE_COMPLETE","Length=40","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-046","Writer76","PCA-PA-1","SOURCE_COMPLETE","Length=40; Length=68","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-039","Writer76","PCA-MYKIDS-BILL-1","PARTIAL","Length=146","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-047","Writer76","PCA-MYKIDS-BILL-1","PARTIAL","Length=49","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-040","Writer76","PCA-MYKIDS-BILL-1","SOURCE_COMPLETE","Length=71","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-BILL-041","Writer76","PCA-PA-1","PARTIAL","Length=97","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-PA-048","Writer76","PCA-PA-1","NOT_STARTED","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-001","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=28","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-002","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=49","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-003","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=38","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-004","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=98","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-005","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=99","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-006","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=49","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-007","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=78","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-008","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=49","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-009","Coordinator","PCA-AUTH-SESSION-1","PARTIAL","Length=100","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-010","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=48","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-011","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-012","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=85","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-013","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=49","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-014","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=49","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-015","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=52","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-016","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=48","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-017","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=35","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-018","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=86","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-019","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-020","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-021","Coordinator","PCA-AUTH-SESSION-1","PARTIAL","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-022","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-023","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=35","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-IDENT-024","Coordinator","PCA-AUTH-SESSION-1","SOURCE_COMPLETE","Length=35","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-001","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=41","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-002","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=60","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-003","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=47","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-004","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=47","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-005","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=151","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-006","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=75","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-007","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=47","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-008","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-009","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=73","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-010","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-011","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=75","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-012","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=75","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-013","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=65","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-014","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=44","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-015","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=81","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-016","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=40","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-017","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=67","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-018","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=70","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-019","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=70","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-020","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-021","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=50","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-022","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=75","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-023","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","Length=60","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
"PCA-ADD-COMP-024","Coordinator","PCA-COMPLIMENTARY-ENTITLEMENTS-1","SOURCE_COMPLETE","","ASSIGNED_FOR_R3_TRIAGE","Writer owns evidence-backed implementation or explicit gate escalation; Coordinator owns cross-domain reconciliation"
