"REQUIREMENT_ID","NORMATIVE_TEXT","NORMATIVE_SOURCE","CURRENT_STATUS","SOURCE_EVIDENCE","TEST_EVIDENCE","RUNTIME_REACHABILITY","EXTERNAL_GATE","SOURCE_SOLVABLE","SOURCE_GAP","VALIDATION_GAP","PRIMARY_DOMAIN","DEPENDENCIES","WRITER"
"PCA-ADD-PA-048","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:165 | PCA-ADD-PA-048 | PCA-PA-1 | NOT_STARTED | Process/reporting-discipline rule; no code artifact enforces it (no CI gate blocking an unevidenced status claim). | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:471 **PCA-ADD-PA-048** No workstream in this table may be reported as `VALIDATED_COMPLETE` without recorded, reproducible test evidence (mirroring doc 28's evidence discipline), and none may be reported as `PRODUCTION_READY` while any applicable Section 19 gate remains open — `PRODUCTION_READY` for `PCA-BILL-*` workstreams specifically requires all of Section 19.2 to be closed, not merely `PCA-BILL-UAT` to pass internally.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:165; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:471","SOURCE_COMPLETE","tooling/release/ValidateR3EvidenceDiscipline.mjs; tooling/release/ValidateExternalGateParity.mjs; tooling/release/Invoke-ReleaseGateCheck.ps1","tooling/release/ValidateR3EvidenceDiscipline.mjs; tooling/release/ValidateExternalGateParity.mjs","UNRESOLVED","","CANDIDATE","R3 source/evidence discipline is now executable: external-gated source-complete rows require explicit gates, backlog rows require classifications and next actions, and unsupported final claims are rejected.","The release gate remains NOT_READY while production crypto, real UAT, and other external gates remain open; this requirement does not close those gates.","PCA-PA-1","","Writer76"
"PCA-ADD-IDENT-001","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:240 | PCA-ADD-IDENT-001 | SOURCE_COMPLETE | Independent credential domain, no shared table/session/RBAC with Platform Administration. | || docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:317 `MISSING_IDS = 0`, `DUPLICATE_IDS = 0`, `ORPHAN_IDS = 0` across all five inventories, each verified exact against its own source document. Addendum 003 (`PCA-ADD-IDENT-001`..`024`, contiguous) and Addendum 004 (`PCA-ADD-COMP-001`..`025`, contiguous) were authored in Round5 pre-flight and now have real Round5 source reconciled against them (R3 correction below). || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:16 This addendum specifies a new product surface with no source today: a parent/family identity and registration domain, and a platform-configurable free-access commercial policy. Its exact normative inventory is `PCA-ADD-IDENT-001` through `PCA-ADD-IDENT-024`. Implementation mapping, once implementation begins, is maintained in `docs/implementation/PCA_IMPLEMENTATION_TRACEABILITY.md`.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:240; docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:317; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:16; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:22; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:87","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountService.ts; backend/src/parentaccount/**","backend/test/parentaccount/service.test.mjs; backend/test/db/parentAccount.mysql.test.mjs; backend/test/parentaccount/routes.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","Large real test suite (register/verify/login/session/RBAC/concurrency) existed, uncited.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-002","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:241 | PCA-ADD-IDENT-002 | SOURCE_COMPLETE | Session response carries no field usable to authenticate into Platform Administration. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:24 **PCA-ADD-IDENT-002** A parent service session (`FAMILY_SERVICE_SESSION_V1`) MUST NOT be usable to authenticate into Platform Administration, and a Platform Administration session MUST NOT be usable to authenticate as a parent.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:241; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:24","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountService.ts","backend/test/parentaccount/service.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-003","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:242 | PCA-ADD-IDENT-003 | SOURCE_COMPLETE | Email stored only as a normalized-lowercase hash; password only as a salted hash. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:26 **PCA-ADD-IDENT-003** Email is never stored as a queryable plaintext key. `parentaccount` stores a normalized-lowercase-email hash for lookup/uniqueness only, mirroring the existing `hashAdminEmail` pattern. Password is stored only as a salted hash.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:242; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:26","SOURCE_COMPLETE","backend/src/parentaccount/emailHash.ts","backend/test/db/parentAccount.mysql.test.mjs; backend/test/parentaccount/service.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","hashParentEmail exercised via real lookup + concurrency-dedupe tests, uncited.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-004","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:243 | PCA-ADD-IDENT-004 | SOURCE_COMPLETE | Register requires email/password/passwordConfirmation; server never trusts client-asserted match. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:30 **PCA-ADD-IDENT-004** Registration requires email, password, and password-confirmation (client-side match check is UX only; the server never trusts a client-asserted match — it only ever receives and hashes the single submitted password).","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:243; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:30","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountService.ts | backend/src/http/routes/parentAccountRoutes.ts","backend/test/parentaccount/routes.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-005","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:244 | PCA-ADD-IDENT-005 | SOURCE_COMPLETE | TEST_SANDBOX-style sender; production uses a fail-closed sender (Coordinator-wired), real provider remains EXTERNAL_GATE. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:32 **PCA-ADD-IDENT-005** On submission, PCA generates a single-use, time-bounded, cryptographically random verification code and sends it to the submitted email address via a provider-agnostic sending seam. A `TEST_SANDBOX`-style deliverable-to-logs/test-harness sender is acceptable for this round (matching the existing payment-provider `TEST_SANDBOX` precedent); real provider selection remains `EXTERNAL_GATE`.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:244; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:32","SOURCE_COMPLETE","backend/src/parentaccount/verificationCode.ts | backend/src/parentaccount/TestSandboxEmailSender.ts","backend/test/parentaccount/service.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-006","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:245 | PCA-ADD-IDENT-006 | SOURCE_COMPLETE | PENDING_VERIFICATION until correct code submitted before expiry. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:34 **PCA-ADD-IDENT-006** The account remains `PENDING_VERIFICATION` until the correct code is submitted before expiry. No session is issued and no family is created in this state.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:245; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:34","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountService.ts","backend/test/parentaccount/service.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-007","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:246 | PCA-ADD-IDENT-007 | SOURCE_COMPLETE | Single-use, TTL-bounded codes; keyed rate limiting per account and source IP. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:36 **PCA-ADD-IDENT-007** Verification codes are single-use, expire on a bounded TTL, and are rate-limited per account and per source IP to resist brute-force/enumeration.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:246; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:36","SOURCE_COMPLETE","backend/src/parentaccount/rateLimiter.ts | backend/src/parentaccount/policy.ts","backend/test/parentaccount/routes.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-008","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:247 | PCA-ADD-IDENT-008 | SOURCE_COMPLETE | DB CHECK-constraint-atomic verification transition produces the VerifiedIdentity AuthService already required. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:38 **PCA-ADD-IDENT-008** On successful verification, the account transitions to `VERIFIED` exactly once; this transition is what produces the `VerifiedIdentity` that `AuthService.issueSession` already requires as its precondition — no new precondition is invented at the `AuthService` layer.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:247; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:38","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountService.ts","backend/test/db/parentAccount.mysql.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-009","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:23 Addenda 003 (`PCA-ADD-IDENT-*`, 24 IDs) and 004 (`PCA-ADD-COMP-*`, 25 IDs) — new controlled architecture authored during Round5 pre-flight — now have real, tested Round5 source (`PCA-AUTH-SESSION-1`, `PCA-COMPLIMENTARY-ENTITLEMENTS-1`, `PCA-COMMERCIAL-RUNTIME-1`) reconciled against them, per each lane's independently-verified Writer/QA report. Key cross-cutting finding: complimentary-capacity **consumption** gates (`SlotReservationService`, `ChangeRequestService`, the `over_limit_managed_device` || docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:248 | PCA-ADD-IDENT-009 | PARTIAL | Genesis trigger wired/tested via an ephemeral browser-signed keypair (flagged INTERFACE_CHANGE_REQUEST); production remains fail-closed pending PCA-DEC-020. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:42 **PCA-ADD-IDENT-009** The first successfully verified parent for a not-yet-existing family automatically triggers the existing, architecture-authorized family genesis/bootstrap process (`GenesisAnchorStore`/`FamilyOwnerAttestationChainEngine`, `PCA-DEC-025` Option A) and becomes that family's initial Family Owner. This addendum does not reimplement genesis; it adds the registration trigger.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:23; docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:248; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:42","SOURCE_COMPLETE_EXTERNAL_GATE","backend/src/parentaccount/genesisDeviceSigner.ts | backend/src/parentaccount/ParentAccountService.ts; backend/src/parentaccount/genesisDeviceSigner.ts; backend/src/parentaccount/ParentAccountService.ts; backend/src/familycommercial/authority/GenesisAnchorStore.ts; backend/src/familycommercial/authority/FamilyOwnerAttestationChainEngine.ts; backend/src/familycommercial/authority/MySqlGenesisAnchorStore.ts","backend/test/parentaccount/e2e.registrationToOwnerMutation.test.mjs; backend/test/parentaccount/e2e.registrationToOwnerMutation.test.mjs","UNRESOLVED","PRODUCTION_CRYPTO_SUITE","CANDIDATE","P23-Writer15B (2026-08-24), independently verified by direct source read: ParentAccountService.attemptFamilyGenesis is the real registration trigger this requirement asks for, invoked from the verified-registration flow and calling the same, unmodified FamilyOwnerAttestationChainEngine.bootstrapFamilyAuthority every other authority check uses. genesisDeviceSigner.ts bridges the ""no existing trusted family device"" gap for a browser-only registration by generating a single ephemeral Ed25519 keypair, self-signing the genesis anchor and revision-1 Owner attestation exactly as a real genesis device would, and discarding the private key immediately (never persisted or logged) -- proven to genuinely reach BOOTSTRAPPED end-to-end under a real (test-only) verifier in backend/test/parentaccount/e2e.registrationToOwnerMutation.test.mjs. In production, main.ts constructs FamilyOwnerAttestationChainEngine with RejectingDeviceSignatureVerifier, so attemptFamilyGenesis correctly returns a null familyId today -- documented, deliberate fail-closed behavior, the same shared gate as PCA-ADD-ENR-024 and every other signed-device-identity path in this codebase, not a unique unresolved local gap. The ""flagged INTERFACE_CHANGE_REQUEST"" open question from WRITER57 is resolved: PCA-DEC-026 = OWNER_APPROVED_OPTION_C (frozen, docs/PCA_IMPL_DECISION_003_PARENT_ACCOUNT_IDENTITY.md), and genesisDeviceSigner.ts implements exactly that decision.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-010","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:249 | PCA-ADD-IDENT-010 | SOURCE_COMPLETE | No existing trusted family device required — a fresh ephemeral keypair is generated at registration. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:44 **PCA-ADD-IDENT-010** First registration MUST NOT require an existing trusted family device or any other family member's prior action — it is the trust root for a new family, not a join flow.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:249; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:44","SOURCE_COMPLETE","backend/src/parentaccount/genesisDeviceSigner.ts","backend/test/parentaccount/service.test.mjs; backend/test/parentaccount/e2e.registrationToOwnerMutation.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","Real Ed25519 verifier reaching BOOTSTRAPPED end-to-end existed, uncited.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-011","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:250 | PCA-ADD-IDENT-011 | SOURCE_COMPLETE | Invitation-based joining is unchanged; no join-on-register behavior was added. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:46 **PCA-ADD-IDENT-011** A second/subsequent registration under a distinct email address does not join an existing family automatically; family joining (invitation-based enrollment) remains governed by the existing invitation/enrollment architecture (doc 05, Addendum 001), unchanged by this addendum.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:250; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:46","SOURCE_COMPLETE","","","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-012","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:251 | PCA-ADD-IDENT-012 | SOURCE_COMPLETE | HttpOnly/Secure(prod)/SameSite=Strict cookie + double-submit CSRF, issued only after verification/login. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:50 **PCA-ADD-IDENT-012** A browser service session is issued only after email verification succeeds (registration) or on subsequent successful sign-in against an already-verified account (email + password). Transport is an HttpOnly, Secure-in-production, SameSite=Strict cookie; state-changing routes additionally require a double-submit CSRF token.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:251; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:50","SOURCE_COMPLETE","backend/src/parentaccount/cookies.ts | backend/src/http/routes/parentAccountRoutes.ts","backend/test/parentaccount/routes.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-013","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:252 | PCA-ADD-IDENT-013 | SOURCE_COMPLETE | Session never carries a role/authority field; FamilyCommercialAuthorityResolver remains the sole Owner-authority source. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:52 **PCA-ADD-IDENT-013** A service session proves account identity only. It MUST NOT be treated as, or substituted for, Family Owner commercial authority anywhere in the implementation. `PCA-DEC-025`'s attestation-chain resolver remains the sole authority for FAMILY_OWNER-gated commercial mutations.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:252; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:52","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountService.ts","backend/test/parentaccount/service.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-014","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:253 | PCA-ADD-IDENT-014 | SOURCE_COMPLETE | Expired/revoked/missing session all collapse to the same 401, verified live. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:54 **PCA-ADD-IDENT-014** Session revocation and expiry fail closed: an expired or revoked session cookie is treated identically to no cookie on every subsequent request, never a degraded-but-functional intermediate state.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:253; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:54","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountService.ts","backend/test/parentaccount/routes.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-015","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:254 | PCA-ADD-IDENT-015 | SOURCE_COMPLETE | Session bound to one accountId at issuance; per-request family-scope authorization unchanged. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:56 **PCA-ADD-IDENT-015** A session is bound to exactly one `accountId` at issuance and does not enumerate or switch families; per-request family-scope authorization (`FamilyScopeRecord`/`AuthzService`) is unchanged by this addendum.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:254; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:56","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountRepository.ts","backend/test/db/parentAccount.mysql.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-016","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:255 | PCA-ADD-IDENT-016 | SOURCE_COMPLETE | Ephemeral genesis private key never persisted/logged — every call site traced by QA57. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:58 **PCA-ADD-IDENT-016** No family private key (FDEK/DSK/DEK/recovery secret) is ever received, derived, or stored by the registration or session-issuance flow, restating `PCA-ADD-PA-004`'s invariant as binding here.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:255; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:58","SOURCE_COMPLETE","backend/src/parentaccount/genesisDeviceSigner.ts","backend/test/parentaccount/service.test.mjs; backend/test/parentaccount/e2e.registrationToOwnerMutation.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","Same as IDENT-010, uncited.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-017","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:256 | PCA-ADD-IDENT-017 | SOURCE_COMPLETE | FREE_ACCESS_MODE/DURATION_DAYS/default limits all env-configurable, bounds-validated. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:62 **PCA-ADD-IDENT-017** `FREE_ACCESS` is a platform-configurable commercial-access policy, distinct from and layered alongside (never instead of) the `FREE_STARTER` entitlement defaults (`PCA-DEC-022`). It is configured via:","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:256; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:62","SOURCE_COMPLETE","backend/src/parentaccount/policy.ts","backend/test/db/freeAccessEnforcement.mysql.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","resolveFreeAccessDefaults exercised by a real ""global default change never mutates an existing snapshot"" test, uncited.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-018","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:257 | PCA-ADD-IDENT-018 | SOURCE_COMPLETE | FreeAccessSnapshot captured at registration; distinct from and layered alongside FREE_STARTER entitlement_defaults. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:71 **PCA-ADD-IDENT-018** Every account snapshots the `FREE_ACCESS` policy in effect at registration time. Changing the platform defaults applies prospectively to new registrations only; it never silently recomputes an existing account's already-snapshotted policy. This mirrors the existing `EntitlementDefaultsRecord` snapshot-on-first-touch discipline (`EntitlementService.getOrCreateForFamily`), extended to this new policy surface — implementation should evaluate whether `DEFAULT_PARENT_MEMBER_LIMI","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:257; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:71","SOURCE_COMPLETE","backend/src/parentaccount/ParentAccountService.ts; backend/src/parentaccount/ParentAccountService.ts | backend/src/parentaccount/types.ts","backend/test/parentaccount/service.test.mjs; backend/test/db/parentAccount.mysql.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","Same large service suite as IDENT-001, uncited.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-019","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:23 Addenda 003 (`PCA-ADD-IDENT-*`, 24 IDs) and 004 (`PCA-ADD-COMP-*`, 25 IDs) — new controlled architecture authored during Round5 pre-flight — now have real, tested Round5 source (`PCA-AUTH-SESSION-1`, `PCA-COMPLIMENTARY-ENTITLEMENTS-1`, `PCA-COMMERCIAL-RUNTIME-1`) reconciled against them, per each lane's independently-verified Writer/QA report. Key cross-cutting finding: complimentary-capacity **consumption** gates (`SlotReservationService`, `ChangeRequestService`, the `over_limit_managed_device` || docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:258 | PCA-ADD-IDENT-019 | SOURCE_COMPLETE | Round6 (Writer61): `FreeAccessAdminService.adjustAccount()` is an explicit, separately audited administrative action (EXTEND/REDUCE/CONVERT_TO_PERPETUAL/CONVERT_TO_TIME_LIMITED), step-up-gated, structurally independent of `getGlobalDefaults` — never a side effect of a platform-wide default change. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:73 **PCA-ADD-IDENT-019** A bulk/administrative change to an existing account's already-snapshotted `FREE_ACCESS` policy requires an explicit, separately audited action — never a side effect of changing the platform-wide defaults.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:23; docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:258; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:73","SOURCE_COMPLETE","backend/src/parentaccount/freeaccess/FreeAccessAdminService.ts; backend/src/parentaccount/freeaccess/adjustment.ts; backend/src/http/routes/platformadmin/freeAccessAdminRoutes.ts","backend/test/parentaccount/freeaccess/FreeAccessAdminService.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","adjustAccount() is structurally separate from getGlobalDefaults(): reason code + step-up (ENTITLEMENT_LIMIT_OVERRIDE) + audit write required, and a real test proves a global-default read never touches or triggers any specific account's snapshot.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
"PCA-ADD-IDENT-020","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:259 | PCA-ADD-IDENT-020 | SOURCE_COMPLETE | Round6 (Writer61): `FreeAccessReminderBannerView` renders exact remaining days, expiry date, and a Billing CTA during `TIME_LIMITED` free access, matching the requirement verbatim. | || docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:75 **PCA-ADD-IDENT-020** During a `TIME_LIMITED` free period, MyKids displays a daily in-app reminder showing the exact remaining days and expiry date, with a Billing action.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:259; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:75","SOURCE_COMPLETE","parent-web/src/components/freeaccess/FreeAccessReminderBannerView.tsx; parent-web/src/components/freeaccess/FreeAccessReminderBanner.tsx; parent-web/src/components/freeaccess/freeAccessDismissal.ts","parent-web/tests/component/FreeAccessReminderBannerView.test.tsx; parent-web/tests/component/FreeAccessReminderBanner.test.tsx; parent-web/tests/unit/freeAccessDismissal.test.ts","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","FreeAccessReminderBannerView shows exact remaining days + expiry date + a Billing CTA for TIME_LIMITED periods, tested for no manipulative urgency language and never shown for PERPETUAL.","OPEN_OR_PARTIAL","PCA-AUTH-SESSION-1","","Coordinator"
